user_id,timestamp,login_hour,country,ip_address,device,resource,auth_method,session_duration,command_count,failed_attempts,label
user_009,2026-07-14 03:21:52.774990,3,India,9.166.237.110,Windows,CRM,Password,44,7,0,Normal
user_009,2026-07-16 05:28:56.361630,5,India,77.24.41.0,Windows,CRM,Password,57,6,0,Normal
user_003,2026-06-30 08:54:42.933509,8,India,139.143.92.93,Windows,Email,Password,35,6,0,Normal
user_001,2026-07-13 01:26:11.829084,1,India,146.221.32.164,Windows,CRM,Password,48,3,0,Normal
user_008,2026-07-06 15:19:21.451460,15,India,107.128.56.92,Windows,Email,Password,48,9,0,Normal
user_009,2026-07-04 07:57:35.893177,7,India,40.165.50.140,Windows,CRM,Password,18,3,0,Normal
user_008,2026-07-11 22:25:57.480168,22,India,208.98.48.243,Windows,Email,Password,27,4,0,Normal
user_008,2026-07-12 07:03:56.803593,7,India,112.157.208.151,Windows,CRM,Password,32,5,0,Normal
user_007,2026-07-05 04:45:03.151257,4,India,186.198.18.210,Windows,Email,Password,42,10,0,Normal
user_006,2026-07-17 04:41:45.644922,4,India,80.99.101.186,Windows,Email,Password,44,6,0,Normal
user_001,2026-07-06 05:50:01.918925,5,India,4.36.184.39,Windows,Email,Password,21,5,0,Normal
user_003,2026-07-22 22:32:11.333857,22,India,134.10.66.125,Windows,Email,Password,29,9,0,Normal
user_005,2026-06-30 11:20:49.004817,11,India,22.89.6.67,Windows,CRM,Password,50,5,0,Normal
user_009,2026-06-27 12:25:36.959486,12,India,140.167.45.60,Windows,Email,Password,51,4,0,Normal
user_006,2026-07-14 15:31:15.805780,15,India,218.30.147.70,Windows,Email,Password,28,2,0,Normal
user_006,2026-07-05 17:58:29.744164,17,India,91.234.251.41,Windows,Email,Password,57,10,0,Normal
user_002,2026-07-13 10:07:34.123776,10,India,136.214.159.136,Windows,Email,Password,50,6,0,Normal
user_009,2026-07-12 07:20:49.626708,7,India,92.43.88.34,Windows,Email,Password,45,3,0,Normal
user_005,2026-07-13 21:47:49.757245,21,India,193.195.183.7,Windows,CRM,Password,39,8,0,Normal
user_001,2026-07-14 10:07:12.091929,10,India,208.40.22.93,Windows,CRM,Password,45,9,0,Normal
user_009,2026-07-21 15:51:40.341391,15,India,53.151.184.77,Windows,Email,Password,19,6,0,Normal
user_009,2026-07-03 11:36:57.406912,11,India,39.27.91.91,Windows,Email,Password,25,3,0,Normal
user_003,2026-07-23 04:50:21.857321,4,India,190.116.57.183,Windows,CRM,Password,56,7,0,Normal
user_004,2026-07-15 17:28:40.459204,17,India,206.190.80.254,Windows,CRM,Password,54,2,0,Normal
user_005,2026-07-08 03:13:18.791772,3,India,12.30.194.46,Windows,CRM,Password,49,7,0,Normal
user_005,2026-07-12 16:01:03.569728,16,India,202.36.58.142,Windows,CRM,Password,36,3,0,Normal
user_001,2026-07-03 12:36:49.491213,12,India,58.2.116.104,Windows,CRM,Password,27,5,0,Normal
user_008,2026-07-26 06:11:23.124076,6,India,129.182.75.6,Windows,Email,Password,55,5,0,Normal
user_001,2026-06-30 19:31:59.347579,19,India,13.166.132.222,Windows,CRM,Password,36,9,0,Normal
user_004,2026-07-08 23:03:57.017618,23,India,149.73.151.175,Windows,CRM,Password,24,9,0,Normal
user_003,2026-07-17 00:26:22.202480,0,India,24.142.80.148,Windows,CRM,Password,36,6,0,Normal
user_004,2026-07-13 14:26:36.071008,14,India,130.202.75.245,Windows,Email,Password,60,4,0,Normal
user_002,2026-06-28 01:21:08.610071,1,India,134.253.207.125,Windows,Email,Password,49,10,0,Normal
user_003,2026-07-07 20:58:42.542490,20,India,178.225.170.122,Windows,Email,Password,27,5,0,Normal
user_005,2026-06-28 17:43:09.640611,17,India,85.77.94.119,Windows,Email,Password,53,7,0,Normal
user_002,2026-07-17 04:51:02.477821,4,India,86.188.233.126,Windows,Email,Password,23,2,0,Normal
user_001,2026-06-28 19:59:47.558409,19,India,158.144.120.91,Windows,Email,Password,22,10,0,Normal
user_003,2026-07-16 04:47:17.078496,4,India,102.94.161.30,Windows,CRM,Password,48,7,0,Normal
user_008,2026-07-12 22:36:08.040835,22,India,171.192.226.184,Windows,Email,Password,58,8,0,Normal
user_008,2026-06-28 02:29:01.087005,2,India,216.56.42.160,Windows,CRM,Password,44,8,0,Normal
user_008,2026-07-03 05:14:06.060697,5,India,63.102.45.53,Windows,Email,Password,49,6,0,Normal
user_007,2026-07-09 19:28:15.759031,19,India,8.22.148.236,Windows,CRM,Password,37,3,0,Normal
user_007,2026-07-08 23:26:35.297951,23,India,207.27.88.2,Windows,CRM,Password,40,6,0,Normal
user_006,2026-07-06 01:44:01.781498,1,India,162.49.242.9,Windows,Email,Password,34,8,0,Normal
user_003,2026-07-03 15:38:54.485822,15,India,1.163.27.210,Windows,CRM,Password,34,8,0,Normal
user_007,2026-07-01 07:03:23.267569,7,India,57.191.219.118,Windows,Email,Password,39,2,0,Normal
user_004,2026-07-16 23:24:15.078350,23,India,23.94.212.242,Windows,Email,Password,45,8,0,Normal
user_003,2026-07-04 03:59:51.487615,3,India,221.198.69.235,Windows,Email,Password,48,10,0,Normal
user_004,2026-07-16 08:57:44.785777,8,India,103.30.149.167,Windows,Email,Password,29,3,0,Normal
user_009,2026-06-27 22:16:31.421932,22,India,178.227.125.145,Windows,CRM,Password,40,8,0,Normal
user_006,2026-07-03 09:37:12.263288,9,India,11.103.7.163,Windows,CRM,Password,47,10,0,Normal
user_009,2026-07-23 15:47:41.732648,15,India,222.69.14.226,Windows,Email,Password,36,3,0,Normal
user_005,2026-07-26 10:19:26.456294,10,India,192.75.198.106,Windows,Email,Password,44,10,0,Normal
user_008,2026-07-21 12:20:48.195078,12,India,34.169.225.125,Windows,Email,Password,40,4,25,Brute Force
user_009,2026-07-25 14:23:42.671581,14,India,141.196.75.7,Windows,CRM,Password,35,7,0,Normal
user_010,2026-07-02 17:40:32.010865,17,India,116.85.137.184,Windows,Email,Password,38,3,0,Normal
user_007,2026-07-10 18:42:11.412855,18,India,44.91.131.7,Windows,CRM,Password,27,5,0,Normal
user_007,2026-07-02 06:05:30.998842,6,India,73.166.218.160,Windows,Email,Password,46,6,0,Normal
user_006,2026-07-01 01:51:19.502810,1,India,7.47.63.148,Windows,CRM,Password,17,3,0,Normal
user_004,2026-07-01 10:12:53.398198,10,India,214.27.161.14,Windows,CRM,Password,53,9,0,Normal
user_008,2026-07-11 05:35:14.192282,5,India,190.63.49.76,Windows,Email,Password,53,9,0,Normal
user_010,2026-07-10 20:40:49.706030,20,India,95.158.117.175,Windows,CRM,Password,52,7,0,Normal
user_009,2026-07-20 09:19:58.406593,9,India,105.32.243.44,Windows,Email,Password,15,5,0,Normal
user_008,2026-06-27 05:33:18.797901,5,India,92.106.85.74,Windows,CRM,Password,43,4,0,Normal
user_002,2026-07-23 07:00:37.888394,7,India,203.12.209.171,Windows,CRM,Password,56,5,0,Normal
user_005,2026-07-26 18:40:54.811958,18,India,177.151.184.101,Windows,Email,Password,55,7,0,Normal
user_003,2026-07-20 06:16:41.412860,6,India,135.4.239.201,Windows,Email,Password,39,6,0,Normal
user_001,2026-07-10 15:12:37.995236,15,India,144.198.83.46,Windows,CRM,Password,49,6,0,Normal
user_007,2026-07-16 08:29:43.805867,8,India,65.10.2.183,Windows,CRM,Password,57,3,0,Normal
user_004,2026-07-03 05:42:37.297205,5,India,89.160.139.215,Windows,Email,Password,17,5,0,Normal
user_004,2026-07-04 19:18:10.344687,19,India,150.98.148.154,Windows,Email,Password,38,6,0,Normal
user_004,2026-07-01 06:06:10.676210,6,India,14.130.122.24,Windows,CRM,Password,40,8,28,Brute Force
user_010,2026-07-16 10:15:03.752249,10,India,28.157.102.188,Windows,CRM,Password,39,5,0,Normal
user_003,2026-07-24 10:52:58.463149,10,India,131.201.144.228,Windows,CRM,Password,42,2,0,Normal
user_002,2026-07-26 11:23:28.347766,11,India,191.221.192.177,Windows,Email,Password,58,7,0,Normal
user_004,2026-06-30 05:10:15.433569,5,India,193.205.8.48,Windows,Email,Password,40,7,0,Normal
user_009,2026-07-13 06:15:34.089735,6,India,73.41.117.46,Windows,CRM,Password,50,4,0,Normal
user_010,2026-07-10 04:54:55.478929,4,India,23.196.102.234,Windows,Email,Password,38,9,0,Normal
user_008,2026-07-11 18:43:13.550820,18,India,69.25.14.76,Windows,CRM,Password,16,8,0,Normal
user_007,2026-07-13 13:04:10.924974,13,India,215.188.46.78,Windows,Email,Password,16,10,0,Normal
user_002,2026-06-29 08:51:24.476242,8,India,119.182.3.204,Windows,Email,Password,35,2,0,Normal
user_001,2026-07-15 13:33:48.203236,13,India,18.184.237.243,Windows,Email,Password,31,2,0,Normal
user_008,2026-07-09 01:08:59.822314,1,India,104.78.54.96,Windows,CRM,Password,46,3,0,Normal
user_004,2026-07-21 13:24:15.446346,13,India,22.240.0.166,Windows,Email,Password,31,7,0,Normal
user_008,2026-07-12 17:34:08.413043,17,India,15.80.181.158,Windows,Email,Password,19,4,0,Normal
user_009,2026-07-21 05:11:19.092028,5,India,53.116.0.169,Windows,Email,Password,23,4,0,Normal
user_003,2026-07-01 09:22:57.457683,9,India,167.51.63.113,Windows,CRM,Password,47,2,0,Normal
user_006,2026-06-30 15:30:07.957496,15,India,178.227.144.239,Windows,Email,Password,42,4,0,Normal
user_007,2026-07-05 07:02:10.946607,7,India,91.202.44.174,Windows,Email,Password,48,2,0,Normal
user_001,2026-06-29 16:21:07.873941,16,India,187.17.3.67,Windows,CRM,Password,37,2,0,Normal
user_003,2026-06-30 08:26:04.220374,8,India,57.141.7.221,Windows,CRM,Password,32,6,0,Normal
user_009,2026-07-02 20:32:41.966574,20,India,208.103.154.140,Windows,CRM,Password,34,7,0,Normal
user_009,2026-07-17 02:51:08.942439,2,India,223.206.246.27,Windows,CRM,Password,59,9,0,Normal
user_004,2026-07-02 05:34:23.011148,5,India,66.158.64.184,Windows,CRM,Password,24,4,0,Normal
user_010,2026-07-07 05:15:04.459933,5,India,190.231.153.230,Windows,CRM,Password,48,7,0,Normal
user_007,2026-07-07 07:48:53.428105,7,India,184.7.217.147,Windows,Email,Password,55,3,0,Normal
user_006,2026-07-22 15:46:37.115372,15,India,86.85.177.57,Windows,Email,Password,19,2,0,Normal
user_001,2026-07-14 05:50:06.529368,5,India,168.1.77.84,Windows,CRM,Password,31,2,0,Normal
user_004,2026-07-04 02:04:53.465111,2,India,141.25.252.100,Windows,CRM,Password,45,8,0,Normal
user_001,2026-07-23 18:17:18.960362,18,India,112.62.238.0,Windows,CRM,Password,43,9,0,Normal
user_008,2026-07-15 09:49:28.237383,9,India,182.57.92.160,Windows,CRM,Password,21,8,0,Normal
user_009,2026-07-09 04:19:52.419002,4,India,79.61.201.246,Windows,CRM,Password,51,7,0,Normal
user_009,2026-07-06 15:21:34.617296,15,India,169.204.175.108,Windows,CRM,Password,31,9,0,Normal
user_007,2026-07-01 03:28:10.206253,3,India,24.223.17.98,Windows,CRM,Password,16,6,0,Normal
user_004,2026-07-07 05:00:23.796319,5,India,118.184.53.240,Windows,Email,Password,19,2,0,Normal
user_002,2026-06-27 16:07:03.770875,16,India,152.61.247.186,Windows,CRM,Password,23,3,0,Normal
user_006,2026-07-13 17:53:43.076199,17,India,19.247.11.199,Windows,CRM,Password,30,3,0,Normal
user_008,2026-07-13 04:11:59.898299,4,India,199.28.29.129,Windows,Email,Password,26,3,0,Normal
user_003,2026-07-01 11:36:37.449619,11,India,81.105.67.131,Windows,Email,Password,39,7,0,Normal
user_001,2026-07-12 02:45:18.613853,2,India,199.126.215.203,Windows,Email,Password,40,2,0,Normal
user_003,2026-07-24 14:55:33.720650,14,India,138.23.15.10,Windows,CRM,Password,45,10,0,Normal
user_002,2026-07-04 07:46:17.056101,7,India,79.157.189.227,Windows,CRM,Password,20,3,0,Normal
user_005,2026-07-22 13:53:34.969602,13,India,36.136.241.30,Windows,CRM,Password,20,7,0,Normal
user_001,2026-06-28 08:02:10.333831,8,India,34.201.226.32,Windows,CRM,Password,28,9,0,Normal
user_007,2026-07-18 06:45:33.412349,6,India,88.129.149.20,Windows,CRM,Password,38,6,0,Normal
user_006,2026-07-01 00:08:40.293683,0,India,179.61.54.40,Windows,Email,Password,18,4,0,Normal
user_001,2026-07-21 09:16:07.937269,9,India,52.48.111.179,Windows,CRM,Password,54,5,0,Normal
user_001,2026-06-29 08:24:10.751516,8,India,63.77.51.5,Windows,CRM,Password,36,9,0,Normal
user_001,2026-07-03 01:20:39.580245,1,India,34.215.85.197,Windows,CRM,Password,24,3,0,Normal
user_001,2026-07-18 16:10:39.348114,16,India,220.142.146.33,Windows,Email,Password,47,2,0,Normal
user_009,2026-07-02 09:44:03.024634,9,India,157.35.78.52,Windows,CRM,Password,60,8,0,Normal
user_010,2026-07-03 14:58:54.027940,14,India,203.140.152.165,Windows,Email,Password,32,5,0,Normal
user_005,2026-07-10 11:53:25.669524,11,India,35.107.183.234,Windows,CRM,Password,32,10,0,Normal
user_007,2026-07-25 19:27:35.805736,19,India,75.69.202.10,Windows,Email,Password,15,2,0,Normal
user_010,2026-07-03 05:02:47.258917,5,India,108.200.93.133,Windows,CRM,Password,28,7,0,Normal
user_002,2026-07-18 15:12:26.642596,15,India,139.21.70.8,Windows,CRM,Password,23,3,0,Normal
user_001,2026-07-04 15:15:37.339873,15,India,211.59.11.186,Windows,Email,Password,30,8,0,Normal
user_002,2026-07-02 13:23:58.972064,13,India,49.137.252.172,Windows,Email,Password,53,6,0,Normal
user_001,2026-06-28 01:49:36.116348,1,India,170.194.79.224,Windows,CRM,Password,56,2,0,Normal
user_005,2026-06-29 00:13:58.117433,0,India,119.152.215.86,Windows,CRM,Password,41,7,0,Normal
user_005,2026-07-21 12:25:24.711748,12,India,69.13.236.83,Windows,Email,Password,18,6,0,Normal
user_004,2026-07-18 18:58:15.180856,18,India,44.214.191.67,Windows,CRM,Password,56,4,0,Normal
user_007,2026-07-14 11:04:39.100474,11,India,70.150.73.153,Windows,CRM,Password,35,4,0,Normal
user_006,2026-07-09 09:41:38.896730,9,India,27.248.84.247,Windows,Email,Password,41,4,0,Normal
user_006,2026-07-09 09:34:23.638481,9,India,51.67.78.176,Windows,Email,Password,48,5,0,Normal
user_003,2026-07-02 13:25:52.556351,13,India,27.142.149.211,Windows,CRM,Password,58,9,0,Normal
user_005,2026-07-23 18:25:26.116735,18,India,147.41.2.235,Windows,Email,Password,25,8,0,Normal
user_007,2026-07-05 06:02:32.345788,6,India,160.147.72.236,Windows,CRM,Password,37,7,0,Normal
user_009,2026-07-05 03:16:59.224955,3,India,164.184.114.42,Windows,Email,Password,26,7,0,Normal
user_004,2026-06-29 06:42:44.719198,6,India,111.19.77.245,Windows,Email,Password,21,5,0,Normal
user_007,2026-07-18 21:50:45.037626,21,India,184.83.106.253,Windows,CRM,Password,40,8,0,Normal
user_004,2026-07-20 23:28:03.845671,23,India,133.140.192.188,Windows,CRM,Password,18,3,0,Normal
user_010,2026-07-12 05:27:29.205268,5,India,109.34.23.85,Windows,CRM,Password,48,6,0,Normal
user_001,2026-07-21 08:33:36.568709,8,India,121.22.189.40,Windows,CRM,Password,48,6,0,Normal
user_010,2026-07-20 03:09:00.034493,3,India,2.68.1.118,Windows,Email,Password,51,10,0,Normal
user_007,2026-06-28 17:51:03.444277,17,India,209.161.187.24,Windows,Email,Password,52,8,0,Normal
user_001,2026-07-25 23:08:31.883108,23,India,165.42.124.208,Windows,Email,Password,51,4,0,Normal
user_010,2026-07-26 13:49:22.726284,13,India,162.83.251.252,Windows,CRM,Password,34,10,0,Normal
user_005,2026-07-11 22:59:43.202845,22,India,140.204.190.171,Windows,Email,Password,46,9,0,Normal
user_008,2026-07-25 01:59:19.898207,1,India,166.15.66.143,Windows,CRM,Password,40,9,0,Normal
user_008,2026-06-29 02:56:54.108070,2,India,174.110.170.192,Windows,Email,Password,43,8,0,Normal
user_004,2026-07-20 01:32:09.215227,1,India,152.247.243.92,Windows,Email,Password,15,2,0,Normal
user_006,2026-07-22 08:41:44.738560,8,India,34.37.55.203,Windows,CRM,Password,60,5,0,Normal
user_007,2026-07-04 16:58:18.792665,16,India,90.124.100.119,Windows,CRM,Password,44,9,0,Normal
user_008,2026-07-15 06:54:09.394239,6,India,90.165.200.6,Windows,CRM,Password,24,3,0,Normal
user_008,2026-07-19 18:48:45.310086,18,India,78.240.90.13,Windows,CRM,Password,33,9,0,Normal
user_006,2026-07-12 13:08:59.617107,13,India,119.91.181.24,Windows,Email,Password,42,8,0,Normal
user_006,2026-06-28 13:17:53.397413,13,India,103.139.103.146,Windows,CRM,Password,34,3,0,Normal
user_008,2026-07-11 21:47:28.784199,21,India,140.14.9.177,Windows,CRM,Password,30,3,0,Normal
user_004,2026-07-11 13:07:49.879560,13,India,151.203.108.172,Windows,CRM,Password,51,3,0,Normal
user_010,2026-07-15 04:49:03.433716,4,India,33.180.104.102,Windows,Email,Password,45,3,0,Normal
user_004,2026-07-07 04:30:34.248541,4,India,195.203.138.62,Windows,Admin Panel,Password,33,49,0,Lateral Movement
user_002,2026-07-06 09:02:55.256420,9,India,35.110.10.140,Windows,CRM,Password,24,4,0,Normal
user_008,2026-07-09 13:18:51.526654,13,India,214.173.50.5,Windows,CRM,Password,50,9,0,Normal
user_009,2026-07-16 18:02:32.479798,18,India,2.102.158.110,Windows,Email,Password,58,8,0,Normal
user_009,2026-07-13 11:58:50.625656,11,India,86.129.85.241,Windows,Email,Password,50,4,0,Normal
user_001,2026-06-28 18:18:56.158505,18,India,35.199.31.135,Windows,Email,Password,40,10,0,Normal
user_002,2026-07-10 12:03:45.936356,12,India,2.21.109.3,Windows,CRM,Password,23,7,0,Normal
user_008,2026-07-02 08:07:29.492152,8,India,99.176.223.200,Windows,Email,Password,22,10,0,Normal
user_007,2026-07-21 14:24:56.852468,14,India,161.84.219.226,Windows,Email,Password,43,10,0,Normal
user_008,2026-07-17 19:12:11.510905,19,India,182.166.2.149,Windows,Email,Password,47,7,0,Normal
user_004,2026-07-26 04:07:22.564778,4,India,113.131.188.186,Windows,Email,Password,56,7,0,Normal
user_002,2026-07-21 22:36:48.999601,22,India,121.177.53.190,Windows,Email,Password,29,5,0,Normal
user_004,2026-07-06 00:38:48.588614,0,India,62.139.239.61,Windows,Email,Password,31,4,0,Normal
user_001,2026-07-25 05:31:50.547805,5,India,195.96.231.204,Windows,CRM,Password,32,9,0,Normal
user_009,2026-07-15 21:54:50.895236,21,India,44.248.205.211,Windows,CRM,Password,41,4,0,Normal
user_009,2026-06-29 02:37:12.012530,2,India,59.217.23.105,Windows,Admin Panel,Password,52,66,0,Lateral Movement
user_007,2026-07-15 01:22:58.472503,1,India,77.185.101.162,Windows,Admin Panel,Password,31,31,0,Lateral Movement
user_001,2026-07-11 02:41:01.251411,2,India,27.12.171.183,Windows,Email,Password,33,6,0,Normal
user_008,2026-07-12 12:04:04.958856,12,India,46.103.208.43,Windows,CRM,Password,59,4,0,Normal
user_002,2026-07-10 09:10:01.438683,9,India,75.7.221.137,Windows,CRM,Password,38,4,0,Normal
user_004,2026-07-12 15:11:17.076811,15,India,41.188.172.12,Windows,CRM,Password,59,2,0,Normal
user_009,2026-07-03 19:46:41.847291,19,India,178.223.233.222,Windows,Email,Password,21,7,0,Normal
user_004,2026-07-21 01:29:58.470292,1,India,46.36.131.110,Windows,Email,Password,23,2,0,Normal
user_001,2026-06-28 11:41:28.607081,11,India,130.103.100.79,Windows,Email,Password,60,10,0,Normal
user_006,2026-06-30 07:53:19.466336,7,India,42.18.49.114,Windows,Email,Password,41,6,0,Normal
user_009,2026-07-23 23:57:29.915319,23,India,144.70.55.236,Windows,CRM,Password,46,7,0,Normal
user_009,2026-06-30 19:04:03.424665,19,India,38.44.214.214,Windows,CRM,Password,36,4,0,Normal
user_004,2026-06-28 05:34:22.097440,5,India,212.66.41.172,Windows,CRM,Password,18,10,0,Normal
user_002,2026-07-24 00:01:08.162859,0,India,213.219.98.49,Windows,CRM,Password,31,5,0,Normal
user_009,2026-06-27 03:25:06.335090,3,India,116.2.208.219,Windows,Email,Password,32,8,0,Normal
user_003,2026-07-06 00:10:00.112833,0,India,103.45.145.32,Windows,CRM,Password,18,10,0,Normal
user_004,2026-06-27 10:21:06.646565,10,India,81.84.36.68,Windows,Email,Password,31,6,0,Normal
user_005,2026-07-02 00:06:07.074194,0,India,42.240.56.44,Windows,CRM,Password,20,7,0,Normal
user_004,2026-07-04 16:17:01.957329,16,India,60.103.37.102,Windows,CRM,Password,42,2,0,Normal
user_004,2026-07-26 12:26:41.953793,12,India,147.63.184.52,Windows,Email,Password,26,9,0,Normal
user_004,2026-07-07 09:39:00.580603,9,India,76.134.20.219,Windows,CRM,Password,33,9,0,Normal
user_008,2026-06-28 02:20:53.529860,2,India,38.100.201.84,Windows,Email,Password,22,8,0,Normal
user_009,2026-07-06 14:04:51.668226,14,India,56.221.52.25,Windows,Email,Password,29,5,0,Normal
user_009,2026-07-07 19:29:42.772787,19,India,218.101.162.163,Windows,CRM,Password,32,10,0,Normal
user_004,2026-07-05 06:50:46.493022,6,India,68.23.56.221,Windows,CRM,Password,41,4,0,Normal
user_003,2026-07-12 12:25:29.796460,12,India,51.191.116.92,Windows,CRM,Password,31,6,0,Normal
user_002,2026-07-16 06:39:11.710003,6,India,179.186.132.94,Windows,CRM,Password,53,8,0,Normal
user_010,2026-07-04 13:01:15.334863,13,India,71.12.209.248,Windows,CRM,Password,30,2,0,Normal
user_003,2026-07-12 07:31:03.427966,7,India,1.13.59.154,Windows,CRM,Password,43,10,0,Normal
user_009,2026-07-23 15:44:23.814509,15,India,85.15.23.110,Windows,CRM,Password,58,5,0,Normal
user_006,2026-06-28 08:20:35.599118,8,India,5.244.49.230,Windows,CRM,Password,18,6,0,Normal
user_006,2026-07-18 22:31:45.017159,22,India,187.230.121.147,Windows,CRM,Password,59,9,0,Normal
user_009,2026-07-19 16:04:19.226176,16,India,178.170.222.93,Windows,Email,Password,40,5,0,Normal
user_005,2026-07-03 12:44:39.688019,12,India,77.205.197.89,Windows,CRM,Password,21,7,0,Normal
user_008,2026-07-14 11:06:55.359694,11,India,25.78.162.171,Windows,Email,Password,37,7,0,Normal
user_006,2026-07-01 04:17:42.162495,4,India,65.67.151.204,Windows,Email,Password,29,10,0,Normal
user_005,2026-07-13 18:30:31.132400,18,India,135.200.29.1,Windows,Email,Password,56,8,0,Normal
user_009,2026-07-13 00:20:33.666451,0,India,196.0.194.93,Windows,CRM,Password,38,10,0,Normal
user_002,2026-06-28 13:52:59.746868,13,India,39.181.107.11,Windows,Email,Password,34,3,0,Normal
user_008,2026-06-27 17:33:44.383273,17,India,189.237.66.93,Windows,CRM,Password,23,10,0,Normal
user_005,2026-07-09 01:05:23.289363,1,India,97.50.64.185,Windows,Email,Password,19,4,0,Normal
user_002,2026-07-19 21:14:29.006576,21,India,181.77.45.108,Windows,Email,Password,38,10,0,Normal
user_005,2026-07-01 22:58:20.927933,22,India,33.136.255.37,Windows,CRM,Password,52,2,0,Normal
user_004,2026-07-16 08:05:26.183844,8,India,185.82.143.159,Windows,CRM,Password,28,2,0,Normal
user_005,2026-07-10 13:20:36.472554,13,India,77.79.3.10,Windows,CRM,Password,57,8,0,Normal
user_005,2026-07-02 20:48:48.825867,20,India,41.63.215.251,Windows,Email,Password,58,4,0,Normal
user_001,2026-07-25 20:20:05.976370,20,India,179.63.106.72,Windows,Email,Password,36,8,0,Normal
user_006,2026-07-07 13:49:13.539320,13,Singapore,38.132.224.182,Windows,Email,Password,29,7,0,Impossible Travel
user_002,2026-07-01 08:53:17.763070,8,India,121.171.135.211,Windows,Email,Password,22,10,0,Normal
user_008,2026-07-04 05:37:03.961498,5,India,82.133.60.75,Windows,Email,Password,58,9,0,Normal
user_005,2026-07-10 06:33:32.144539,6,India,197.204.36.153,Windows,CRM,Password,48,4,30,Brute Force
user_006,2026-07-12 18:00:53.094213,18,India,60.177.182.39,Windows,Email,Password,34,7,0,Normal
user_005,2026-07-25 13:45:19.729210,13,India,33.28.170.226,Windows,Email,Password,41,8,0,Normal
user_009,2026-07-18 07:35:12.758637,7,India,26.157.158.90,Windows,Email,Password,32,9,0,Normal
user_001,2026-07-25 21:35:47.177333,21,India,26.53.116.226,Windows,Email,Password,15,5,0,Normal
user_003,2026-07-22 20:35:06.132624,20,India,197.114.247.236,Windows,CRM,Password,30,3,0,Normal
user_009,2026-07-24 01:22:44.646876,1,India,8.162.143.41,Windows,CRM,Password,24,6,0,Normal
user_001,2026-07-13 03:37:09.984992,3,India,34.183.170.228,Windows,CRM,Password,28,5,0,Normal
user_001,2026-07-05 12:23:45.118742,12,India,9.90.164.201,Windows,Email,Password,18,5,0,Normal
user_002,2026-06-29 20:00:38.411750,20,India,137.242.162.83,Windows,CRM,Password,49,5,0,Normal
user_004,2026-07-09 12:30:29.574675,12,India,112.8.251.229,Windows,Email,Password,31,5,0,Normal
user_009,2026-07-01 17:42:55.403510,17,India,69.225.89.232,Windows,Email,Password,48,4,0,Normal
user_006,2026-07-10 05:48:53.980155,5,India,196.0.155.172,Windows,CRM,Password,24,9,0,Normal
user_005,2026-07-21 11:14:01.180442,11,India,23.24.128.135,Windows,Email,Password,36,7,0,Normal
user_009,2026-07-23 15:08:13.439798,15,India,17.146.160.167,Windows,CRM,Password,52,3,0,Normal
user_006,2026-06-29 09:28:44.159763,9,India,63.231.212.87,Windows,Email,Password,46,2,0,Normal
user_001,2026-06-30 22:05:32.656295,22,India,194.144.148.3,Windows,CRM,Password,45,7,0,Normal
user_007,2026-07-12 03:41:37.346056,3,India,54.209.91.60,Windows,Email,Password,34,10,0,Normal
user_006,2026-07-24 03:58:42.288125,3,India,67.59.49.83,Windows,CRM,Password,38,2,0,Normal
user_006,2026-06-27 06:38:56.162862,6,India,130.177.255.210,Windows,CRM,Password,36,7,0,Normal
user_007,2026-07-03 07:56:19.192664,7,India,35.159.94.0,Windows,CRM,Password,45,8,0,Normal
user_009,2026-07-23 04:08:11.832403,4,India,42.169.126.0,Windows,CRM,Password,45,9,0,Normal
user_002,2026-07-11 15:49:21.468308,15,India,35.175.18.147,Windows,CRM,Password,49,10,0,Normal
user_008,2026-07-07 17:20:06.332000,17,India,172.8.36.142,Windows,Email,Password,16,8,0,Normal
user_010,2026-07-16 06:59:00.329957,6,India,122.161.41.147,Windows,CRM,Password,51,2,0,Normal
user_007,2026-06-30 18:53:21.263195,18,India,174.155.199.37,Windows,Email,Password,34,5,0,Normal
user_008,2026-07-15 23:54:10.432291,23,India,193.193.201.139,Windows,CRM,Password,40,6,0,Normal
user_009,2026-07-01 01:48:34.774938,1,India,175.91.174.50,Windows,CRM,Password,24,9,0,Normal
user_009,2026-07-13 07:34:51.130823,7,India,212.148.200.195,Windows,CRM,Password,52,8,0,Normal
user_005,2026-07-02 20:35:14.274034,20,India,144.242.133.121,Windows,Email,Password,32,9,0,Normal
user_009,2026-07-09 02:34:52.469881,2,India,139.218.70.95,Windows,CRM,Password,38,8,0,Normal
user_006,2026-07-12 04:52:53.653883,4,India,82.198.4.224,Windows,CRM,Password,30,6,0,Normal
user_008,2026-07-25 07:28:02.350775,7,India,35.238.165.74,Windows,CRM,Password,37,9,0,Normal
user_002,2026-07-20 22:51:32.088770,22,India,217.11.38.110,Windows,CRM,Password,31,4,0,Normal
user_005,2026-06-28 12:24:50.630083,12,India,213.140.159.242,Windows,Email,Password,50,5,0,Normal
user_007,2026-07-10 17:53:11.502083,17,India,192.182.58.108,Windows,CRM,Password,59,10,0,Normal
user_006,2026-07-02 12:56:36.023269,12,India,204.252.102.221,Windows,Email,Password,27,2,0,Normal
user_010,2026-07-24 01:44:04.040428,1,India,126.142.215.9,Windows,CRM,Password,42,5,0,Normal
